tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
AFP	This study		0.4	198.6	17.2	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:16:48	5.67E-06	2.79E-08	3.03E-08	1.53E-08	4	273	Y215-3b_LP-DIR-AF-54	LT-AF-Z:LP-DIR-AF	g	772	pmagpy-4.2.50	Y215-3b	u	0.0125	0	0	0	6	273
AFP	This study		0.4	198.6	17.2	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:19:06	5.48E-06	2.50E-08	2.58E-08	1.47E-08	4	273	Y215-3b_LP-DIR-AF-55	LT-AF-Z:LP-DIR-AF	g	773	pmagpy-4.2.50	Y215-3b	u	0.015	0	0	0	7	273
AFP	This study		0.4	198.7	17.1	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:21:24	5.13E-06	2.34E-08	2.27E-08	1.39E-08	4	273	Y215-3b_LP-DIR-AF-56	LT-AF-Z:LP-DIR-AF	g	774	pmagpy-4.2.50	Y215-3b	u	0.02	0	0	0	8	273
AFP	This study		0.2	199.4	17	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:23:42	4.82E-06	1.51E-08	7.89E-09	1.28E-08	4	273	Y215-3b_LP-DIR-AF-57	LT-AF-Z:LP-DIR-AF	g	775	pmagpy-4.2.50	Y215-3b	u	0.025	0	0	0	9	273
AFP	This study		0.3	199.1	16.9	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:26:00	4.42E-06	1.97E-08	1.72E-08	1.20E-08	4	273	Y215-3b_LP-DIR-AF-58	LT-AF-Z:LP-DIR-AF	g	776	pmagpy-4.2.50	Y215-3b	u	0.03	0	0	0	1	273
AFP	This study		0.5	199.1	16.8	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:28:19	3.81E-06	1.95E-08	2.49E-08	1.04E-08	4	273	Y215-3b_LP-DIR-AF-59	LT-AF-Z:LP-DIR-AF	g	777	pmagpy-4.2.50	Y215-3b	u	0.04	0	0	0	11	273
AFP	This study		0.4	199.5	16.4	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:30:37	3.34E-06	1.55E-08	1.71E-08	8.99E-09	4	273	Y215-3b_LP-DIR-AF-60	LT-AF-Z:LP-DIR-AF	g	778	pmagpy-4.2.50	Y215-3b	u	0.05	0	0	0	12	273
AFP	This study		0.5	199.7	16.7	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:32:56	2.79E-06	1.51E-08	1.97E-08	7.54E-09	4	273	Y215-3b_LP-DIR-AF-61	LT-AF-Z:LP-DIR-AF	g	779	pmagpy-4.2.50	Y215-3b	u	0.06	0	0	0	13	273
AFP	This study		0.5	199.3	16.2	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:35:15	2.43E-06	1.24E-08	1.59E-08	6.63E-09	4	273	Y215-3b_LP-DIR-AF-62	LT-AF-Z:LP-DIR-AF	g	78	pmagpy-4.2.50	Y215-3b	u	0.07	0	0	0	14	273
AFP	This study		0.4	199.2	16.2	Y215-3b_LP-DIR-AF	lancaste 2022-03-31 16:37:49	2.05E-06	8.96E-09	9.68E-09	7.18E-09	4	273	Y215-3b_LP-DIR-AF-63	LT-AF-Z:LP-DIR-AF	g	781	pmagpy-4.2.50	Y215-3b	u	0.08	0	0	0	15	273
AFP	This study		0.4	207	22.4	Y215-4a_LP-DIR-AF	lancaste 2022-03-24 16:13:07	6.22E-06	2.31E-08	3.10E-08	1.65E-08	4	273	Y215-4a_LP-DIR-AF-64	LT-NO:LP-DIR-AF	g	782	pmagpy-4.2.50	Y215-4a	u	0	0	0	0		273
AFP	This study		0.4	207.5	22.3	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:11:29	6.21E-06	2.14E-08	2.69E-08	1.68E-08	4	273	Y215-4a_LP-DIR-AF-65	LT-NO:LP-DIR-AF	g	783	pmagpy-4.2.50	Y215-4a	u	0	0	0	0	1	273
AFP	This study		0.5	207.8	22	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:13:48	6.11E-06	2.56E-08	4.05E-08	1.47E-08	4	273	Y215-4a_LP-DIR-AF-66	LT-AF-Z:LP-DIR-AF	g	784	pmagpy-4.2.50	Y215-4a	u	0.0025	0	0	0	2	273
AFP	This study		0.4	208	21.8	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:16:05	5.90E-06	1.96E-08	2.98E-08	1.13E-08	4	273	Y215-4a_LP-DIR-AF-67	LT-AF-Z:LP-DIR-AF	g	785	pmagpy-4.2.50	Y215-4a	u	0.005	0	0	0	3	273
AFP	This study		0.4	208.2	21.6	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:18:38	5.62E-06	1.86E-08	2.92E-08	1.09E-08	4	273	Y215-4a_LP-DIR-AF-68	LT-AF-Z:LP-DIR-AF	g	786	pmagpy-4.2.50	Y215-4a	u	0.0075	0	0	0	4	273
AFP	This study		0.3	208.5	21.4	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:20:56	5.30E-06	1.62E-08	2.53E-08	1.02E-08	4	273	Y215-4a_LP-DIR-AF-69	LT-AF-Z:LP-DIR-AF	g	787	pmagpy-4.2.50	Y215-4a	u	0.01	0	0	0	5	273
AFP	This study		0.4	208.6	21.4	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:23:14	4.97E-06	1.72E-08	2.69E-08	9.58E-09	4	273	Y215-4a_LP-DIR-AF-70	LT-AF-Z:LP-DIR-AF	g	788	pmagpy-4.2.50	Y215-4a	u	0.0125	0	0	0	6	273
AFP	This study		0.4	208.9	21.2	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:25:31	4.63E-06	1.57E-08	2.48E-08	8.98E-09	4	273	Y215-4a_LP-DIR-AF-71	LT-AF-Z:LP-DIR-AF	g	789	pmagpy-4.2.50	Y215-4a	u	0.015	0	0	0	7	273
AFP	This study		0.4	209	21	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:27:49	4.03E-06	1.58E-08	2.58E-08	7.84E-09	4	273	Y215-4a_LP-DIR-AF-72	LT-AF-Z:LP-DIR-AF	g	79	pmagpy-4.2.50	Y215-4a	u	0.02	0	0	0	8	273
AFP	This study		0.4	209.3	20.8	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:30:19	3.54E-06	1.21E-08	1.97E-08	6.88E-09	4	273	Y215-4a_LP-DIR-AF-73	LT-AF-Z:LP-DIR-AF	g	791	pmagpy-4.2.50	Y215-4a	u	0.025	0	0	0	9	273
AFP	This study		0.3	210.7	20.2	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:32:37	3.05E-06	6.77E-09	1.20E-08	6.06E-09	4	273	Y215-4a_LP-DIR-AF-74	LT-AF-Z:LP-DIR-AF	g	792	pmagpy-4.2.50	Y215-4a	u	0.03	0	0	0	1	273
AFP	This study		0.4	210	20.2	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:34:54	2.48E-06	8.97E-09	1.55E-08	4.92E-09	4	273	Y215-4a_LP-DIR-AF-75	LT-AF-Z:LP-DIR-AF	g	793	pmagpy-4.2.50	Y215-4a	u	0.04	0	0	0	11	273
AFP	This study		0.4	215.8	20.2	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:37:12	2.13E-06	7.48E-09	1.46E-08	4.28E-09	4	273	Y215-4a_LP-DIR-AF-76	LT-AF-Z:LP-DIR-AF	g	794	pmagpy-4.2.50	Y215-4a	u	0.05	0	0	0	12	273
AFP	This study		0.5	211.5	20.8	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:39:30	1.71E-06	7.01E-09	1.29E-08	3.21E-09	4	273	Y215-4a_LP-DIR-AF-77	LT-AF-Z:LP-DIR-AF	g	795	pmagpy-4.2.50	Y215-4a	u	0.06	0	0	0	13	273
AFP	This study		0.4	216.6	19.2	Y215-4a_LP-DIR-AF	lancaste 2022-04-20 11:41:49	1.29E-06	4.17E-09	8.86E-09	2.70E-09	4	273	Y215-4a_LP-DIR-AF-78	LT-AF-Z:LP-DIR-AF	g	796	pmagpy-4.2.50	Y215-4a	u	0.08	0	0	0	14	273
AFP	This study		0.4	214.9	20.2	Y215-5a_LP-DIR-AF	lancaste 2022-03-24 16:15:31	1.30E-05	5.88E-08	7.85E-08	4.24E-08	4	273	Y215-5a_LP-DIR-AF-79	LT-NO:LP-DIR-AF	g	797	pmagpy-4.2.50	Y215-5a	u	0	0	0	0		273
AFP	This study		0.4	214.3	20.3	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:09:33	1.30E-05	5.66E-08	6.65E-08	4.68E-08	4	273	Y215-5a_LP-DIR-AF-80	LT-NO:LP-DIR-AF	g	798	pmagpy-4.2.50	Y215-5a	u	0	0	0	0	1	273
AFP	This study		0.5	214.2	20.3	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:11:58	1.27E-05	3.81E-08	9.29E-08	2.82E-08	4	273	Y215-5a_LP-DIR-AF-81	LT-AF-Z:LP-DIR-AF	g	799	pmagpy-4.2.50	Y215-5a	u	0.0025	0	0	0	2	273
AFP	This study		0.3	214.2	20.2	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:14:24	1.17E-05	2.75E-08	5.29E-08	2.87E-08	4	273	Y215-5a_LP-DIR-AF-82	LT-AF-Z:LP-DIR-AF	g	8	pmagpy-4.2.50	Y215-5a	u	0.005	0	0	0	3	273
AFP	This study		0.3	214.1	20.1	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:16:50	1.04E-05	2.52E-08	4.43E-08	2.62E-08	4	273	Y215-5a_LP-DIR-AF-83	LT-AF-Z:LP-DIR-AF	g	801	pmagpy-4.2.50	Y215-5a	u	0.0075	0	0	0	4	273
AFP	This study		0.2	213.7	20.1	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:19:16	9.06E-06	1.42E-08	2.64E-08	2.30E-08	4	273	Y215-5a_LP-DIR-AF-84	LT-AF-Z:LP-DIR-AF	g	802	pmagpy-4.2.50	Y215-5a	u	0.01	0	0	0	5	273
AFP	This study		0.4	213.4	20.2	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:21:35	7.96E-06	1.76E-08	5.59E-08	1.98E-08	4	273	Y215-5a_LP-DIR-AF-85	LT-AF-Z:LP-DIR-AF	g	803	pmagpy-4.2.50	Y215-5a	u	0.0125	0	0	0	6	273
AFP	This study		0.3	213.4	20.4	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:23:53	7.09E-06	1.65E-08	3.28E-08	1.75E-08	4	273	Y215-5a_LP-DIR-AF-86	LT-AF-Z:LP-DIR-AF	g	804	pmagpy-4.2.50	Y215-5a	u	0.015	0	0	0	7	273
AFP	This study		0.4	213	20.1	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:26:11	5.87E-06	1.89E-08	3.48E-08	1.47E-08	4	273	Y215-5a_LP-DIR-AF-87	LT-AF-Z:LP-DIR-AF	g	805	pmagpy-4.2.50	Y215-5a	u	0.02	0	0	0	8	273
AFP	This study		0.4	212.8	20.1	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:28:29	5.00E-06	1.05E-08	3.21E-08	1.23E-08	4	273	Y215-5a_LP-DIR-AF-88	LT-AF-Z:LP-DIR-AF	g	806	pmagpy-4.2.50	Y215-5a	u	0.025	0	0	0	9	273
AFP	This study		0.4	215.2	19.6	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:30:47	4.34E-06	1.13E-08	2.89E-08	1.03E-08	4	273	Y215-5a_LP-DIR-AF-89	LT-AF-Z:LP-DIR-AF	g	807	pmagpy-4.2.50	Y215-5a	u	0.03	0	0	0	1	273
AFP	This study		0.3	212.5	20	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:33:04	3.40E-06	7.74E-09	1.58E-08	7.62E-09	4	273	Y215-5a_LP-DIR-AF-90	LT-AF-Z:LP-DIR-AF	g	808	pmagpy-4.2.50	Y215-5a	u	0.04	0	0	0	11	273
AFP	This study		0.4	214.5	19.3	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:35:23	2.97E-06	7.98E-09	1.82E-08	6.58E-09	4	273	Y215-5a_LP-DIR-AF-91	LT-AF-Z:LP-DIR-AF	g	809	pmagpy-4.2.50	Y215-5a	u	0.05	0	0	0	12	273
AFP	This study		0.4	210.2	19.7	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:37:57	2.47E-06	9.19E-09	1.46E-08	5.35E-09	4	273	Y215-5a_LP-DIR-AF-92	LT-AF-Z:LP-DIR-AF	g	81	pmagpy-4.2.50	Y215-5a	u	0.06	0	0	0	13	273
AFP	This study		0.3	213.5	18.9	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:40:14	2.30E-06	4.40E-09	1.17E-08	4.82E-09	4	273	Y215-5a_LP-DIR-AF-93	LT-AF-Z:LP-DIR-AF	g	811	pmagpy-4.2.50	Y215-5a	u	0.07	0	0	0	14	273
AFP	This study		0.4	211.2	19.2	Y215-5a_LP-DIR-AF	lancaste 2022-03-29 11:42:33	2.03E-06	6.78E-09	1.39E-08	4.07E-09	4	273	Y215-5a_LP-DIR-AF-94	LT-AF-Z:LP-DIR-AF	g	812	pmagpy-4.2.50	Y215-5a	u	0.08	0	0	0	15	273
AFP	This study		0.4	197.8	44.5	Y215-6a_LP-DIR-AF	lancaste 2022-03-24 16:17:49	9.19E-06	5.09E-08	3.59E-08	3.00E-08	4	273	Y215-6a_LP-DIR-AF-95	LT-NO:LP-DIR-AF	g	813	pmagpy-4.2.50	Y215-6a	u	0	0	0	0		273
AFP	This study		0.4	195.4	44.6	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 16:39:59	9.18E-06	4.51E-08	3.37E-08	2.65E-08	4	273	Y215-6a_LP-DIR-AF-96	LT-NO:LP-DIR-AF	g	814	pmagpy-4.2.50	Y215-6a	u	0	0	0	0	1	273
AFP	This study		0.3	195.5	44.4	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 16:42:18	8.99E-06	3.90E-08	3.01E-08	1.32E-08	4	273	Y215-6a_LP-DIR-AF-97	LT-AF-Z:LP-DIR-AF	g	815	pmagpy-4.2.50	Y215-6a	u	0.0025	0	0	0	2	273
AFP	This study		0.4	196.2	44.2	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 16:44:36	8.49E-06	3.96E-08	4.23E-08	1.24E-08	4	273	Y215-6a_LP-DIR-AF-98	LT-AF-Z:LP-DIR-AF	g	816	pmagpy-4.2.50	Y215-6a	u	0.005	0	0	0	3	273
AFP	This study		0.3	196.7	44.1	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 16:46:54	7.80E-06	3.36E-08	2.81E-08	1.13E-08	4	273	Y215-6a_LP-DIR-AF-99	LT-AF-Z:LP-DIR-AF	g	817	pmagpy-4.2.50	Y215-6a	u	0.0075	0	0	0	4	273
AFP	This study		0.4	196.8	44	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 16:49:11	6.95E-06	3.29E-08	3.51E-08	1.40E-08	4	273	Y215-6a_LP-DIR-AF-100	LT-AF-Z:LP-DIR-AF	g	818	pmagpy-4.2.50	Y215-6a	u	0.01	0	0	0	5	273
AFP	This study		0.2	197	44.1	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 16:51:29	6.09E-06	2.23E-08	8.90E-09	8.74E-09	4	273	Y215-6a_LP-DIR-AF-101	LT-AF-Z:LP-DIR-AF	g	819	pmagpy-4.2.50	Y215-6a	u	0.0125	0	0	0	6	273
AFP	This study		0.3	197.1	44	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 16:53:47	5.27E-06	2.18E-08	1.69E-08	7.19E-09	4	273	Y215-6a_LP-DIR-AF-102	LT-AF-Z:LP-DIR-AF	g	82	pmagpy-4.2.50	Y215-6a	u	0.015	0	0	0	7	273
AFP	This study		0.4	197.6	44.1	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 16:56:05	4.04E-06	1.82E-08	1.91E-08	5.21E-09	4	273	Y215-6a_LP-DIR-AF-103	LT-AF-Z:LP-DIR-AF	g	821	pmagpy-4.2.50	Y215-6a	u	0.02	0	0	0	8	273
AFP	This study		0.4	197.4	44	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 16:58:22	3.19E-06	1.51E-08	1.63E-08	3.91E-09	4	273	Y215-6a_LP-DIR-AF-104	LT-AF-Z:LP-DIR-AF	g	822	pmagpy-4.2.50	Y215-6a	u	0.025	0	0	0	9	273
AFP	This study		0.4	198.1	43.8	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 17:00:40	2.47E-06	1.23E-08	1.53E-08	2.82E-09	4	273	Y215-6a_LP-DIR-AF-105	LT-AF-Z:LP-DIR-AF	g	823	pmagpy-4.2.50	Y215-6a	u	0.03	0	0	0	1	273
AFP	This study		0.4	198.3	43.6	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 17:02:59	1.90E-06	1.02E-08	1.14E-08	2.02E-09	4	273	Y215-6a_LP-DIR-AF-106	LT-AF-Z:LP-DIR-AF	g	824	pmagpy-4.2.50	Y215-6a	u	0.04	0	0	0	11	273
AFP	This study		0.4	202	41.7	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 17:05:18	1.54E-06	7.50E-09	8.73E-09	1.52E-09	4	273	Y215-6a_LP-DIR-AF-107	LT-AF-Z:LP-DIR-AF	g	825	pmagpy-4.2.50	Y215-6a	u	0.05	0	0	0	12	273
AFP	This study		0.4	198.9	42.9	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 17:07:36	1.27E-06	5.96E-09	6.51E-09	1.25E-09	4	273	Y215-6a_LP-DIR-AF-108	LT-AF-Z:LP-DIR-AF	g	826	pmagpy-4.2.50	Y215-6a	u	0.06	0	0	0	13	273
AFP	This study		0.4	215.7	36.3	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 17:09:53	1.21E-06	5.34E-09	7.67E-09	1.44E-09	4	273	Y215-6a_LP-DIR-AF-109	LT-AF-Z:LP-DIR-AF	g	827	pmagpy-4.2.50	Y215-6a	u	0.07	0	0	0	14	273
AFP	This study		0.4	199.7	42	Y215-6a_LP-DIR-AF	lancaste 2022-03-31 17:12:13	9.30E-07	4.09E-09	5.28E-09	8.25E-10	4	273	Y215-6a_LP-DIR-AF-110	LT-AF-Z:LP-DIR-AF	g	828	pmagpy-4.2.50	Y215-6a	u	0.08	0	0	0	15	273
AFP	This study		1.5	199.1	43.9	Y215-6b_LP-DIR-T		3.01E-06	4.08E-08	7.07E-08	6.78E-09	4	273	Y215-6b_LP-DIR-T-111	LT-T-Z:LP-DIR-T	g	829	pmagpy-4.2.50	Y215-6b	u	0	0	0	0		523
AFP	This study		0.9	199.5	43.4	Y215-6b_LP-DIR-T		2.85E-06	3.13E-08	3.46E-08	7.69E-09	4	273	Y215-6b_LP-DIR-T-112	LT-T-Z:LP-DIR-T	g	83	pmagpy-4.2.50	Y215-6b	u	0	0	0	0	1	573
AFP	This study		1	199.2	43.3	Y215-6b_LP-DIR-T		2.90E-06	3.18E-08	3.87E-08	8.45E-09	4	273	Y215-6b_LP-DIR-T-113	LT-T-Z:LP-DIR-T	g	831	pmagpy-4.2.50	Y215-6b	u	0	0	0	0	2	623
AFP	This study		0.8	198.9	43.4	Y215-6b_LP-DIR-T		2.89E-06	3.19E-08	2.76E-08	1.19E-08	4	273	Y215-6b_LP-DIR-T-114	LT-T-Z:LP-DIR-T	g	832	pmagpy-4.2.50	Y215-6b	u	0	0	0	0	3	673
AFP	This study		1.2	178.7	53	Y215-6b_LP-DIR-T		2.06E-07	1.50E-09	4.11E-09	2.77E-09	4	273	Y215-6b_LP-DIR-T-115	LT-T-Z:LP-DIR-T	g	833	pmagpy-4.2.50	Y215-6b	u	0	0	0	0	4	723
AFP	This study		2.3	178.9	46.9	Y215-6b_LP-DIR-T		6.12E-08	9.46E-10	2.32E-09	6.44E-10	4	273	Y215-6b_LP-DIR-T-116	LT-T-Z:LP-DIR-T	g	834	pmagpy-4.2.50	Y215-6b	u	0	0	0	0	5	748
AFP	This study		1.4	181.7	37	Y215-6b_LP-DIR-T		5.30E-08	8.98E-10	7.51E-10	1.52E-09	4	273	Y215-6b_LP-DIR-T-117	LT-T-Z:LP-DIR-T	g	835	pmagpy-4.2.50	Y215-6b	u	0	0	0	0	6	773
AFP	This study		0.3	157.9	67.5	Y215-7a_LP-DIR-AF	lancaste 2022-03-24 16:20:03	4.74E-06	1.74E-08	1.20E-08	9.98E-09	4	273	Y215-7a_LP-DIR-AF-118	LT-NO:LP-DIR-AF	g	836	pmagpy-4.2.50	Y215-7a	u	0	0	0	0		273
AFP	This study		0.2	159.8	67.5	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:14:24	4.74E-06	1.40E-08	1.33E-08	7.28E-09	4	273	Y215-7a_LP-DIR-AF-119	LT-NO:LP-DIR-AF	g	837	pmagpy-4.2.50	Y215-7a	u	0	0	0	0	1	273
AFP	This study		0.3	160	67.1	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:16:41	4.57E-06	1.64E-08	1.49E-08	3.54E-09	4	273	Y215-7a_LP-DIR-AF-120	LT-AF-Z:LP-DIR-AF	g	838	pmagpy-4.2.50	Y215-7a	u	0.0025	0	0	0	2	273
AFP	This study		0.3	160.7	67.5	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:18:59	4.26E-06	1.53E-08	1.41E-08	3.17E-09	4	273	Y215-7a_LP-DIR-AF-121	LT-AF-Z:LP-DIR-AF	g	839	pmagpy-4.2.50	Y215-7a	u	0.005	0	0	0	3	273
AFP	This study		0.3	161.5	67.7	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:21:16	3.85E-06	1.51E-08	9.78E-09	2.86E-09	4	273	Y215-7a_LP-DIR-AF-122	LT-AF-Z:LP-DIR-AF	g	84	pmagpy-4.2.50	Y215-7a	u	0.0075	0	0	0	4	273
AFP	This study		0.2	161.7	68	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:23:35	3.39E-06	1.04E-08	8.32E-09	2.54E-09	4	273	Y215-7a_LP-DIR-AF-123	LT-AF-Z:LP-DIR-AF	g	841	pmagpy-4.2.50	Y215-7a	u	0.01	0	0	0	5	273
AFP	This study		0.2	162.4	68	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:25:54	2.90E-06	1.05E-08	8.36E-09	5.98E-09	4	273	Y215-7a_LP-DIR-AF-124	LT-AF-Z:LP-DIR-AF	g	842	pmagpy-4.2.50	Y215-7a	u	0.0125	0	0	0	6	273
AFP	This study		0.3	163.5	68.4	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:28:11	2.48E-06	8.25E-09	9.20E-09	2.00E-09	4	273	Y215-7a_LP-DIR-AF-125	LT-AF-Z:LP-DIR-AF	g	843	pmagpy-4.2.50	Y215-7a	u	0.015	0	0	0	7	273
AFP	This study		0.2	162.5	68.1	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:30:29	1.78E-06	5.43E-09	4.34E-09	1.65E-09	4	273	Y215-7a_LP-DIR-AF-126	LT-AF-Z:LP-DIR-AF	g	844	pmagpy-4.2.50	Y215-7a	u	0.02	0	0	0	8	273
AFP	This study		0.2	163.5	68.1	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:32:47	1.35E-06	4.28E-09	3.59E-09	1.39E-09	4	273	Y215-7a_LP-DIR-AF-127	LT-AF-Z:LP-DIR-AF	g	845	pmagpy-4.2.50	Y215-7a	u	0.025	0	0	0	9	273
AFP	This study		0.3	167	68.8	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:35:04	9.80E-07	3.17E-09	3.57E-09	1.09E-09	4	273	Y215-7a_LP-DIR-AF-128	LT-AF-Z:LP-DIR-AF	g	846	pmagpy-4.2.50	Y215-7a	u	0.03	0	0	0	1	273
AFP	This study		0.2	177.6	68.8	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:37:22	7.17E-07	2.47E-09	2.65E-09	4.57E-09	4	273	Y215-7a_LP-DIR-AF-129	LT-AF-Z:LP-DIR-AF	g	847	pmagpy-4.2.50	Y215-7a	u	0.04	0	0	0	11	273
AFP	This study		0.3	186	69.1	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:39:39	5.48E-07	2.12E-09	2.44E-09	6.52E-10	4	273	Y215-7a_LP-DIR-AF-130	LT-AF-Z:LP-DIR-AF	g	848	pmagpy-4.2.50	Y215-7a	u	0.05	0	0	0	12	273
AFP	This study		0.3	230.4	63.1	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:41:57	4.67E-07	1.53E-09	2.43E-09	3.40E-10	4	273	Y215-7a_LP-DIR-AF-131	LT-AF-Z:LP-DIR-AF	g	849	pmagpy-4.2.50	Y215-7a	u	0.06	0	0	0	13	273
AFP	This study		0.4	185.9	69.3	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:44:15	3.62E-07	1.52E-09	2.05E-09	4.54E-10	4	273	Y215-7a_LP-DIR-AF-132	LT-AF-Z:LP-DIR-AF	g	85	pmagpy-4.2.50	Y215-7a	u	0.07	0	0	0	14	273
AFP	This study		0.4	176.5	69.2	Y215-7a_LP-DIR-AF	lancaste 2022-03-31 17:46:34	3.13E-07	1.77E-09	1.69E-09	4.31E-10	4	273	Y215-7a_LP-DIR-AF-133	LT-AF-Z:LP-DIR-AF	g	851	pmagpy-4.2.50	Y215-7a	u	0.08	0	0	0	15	273
AFP	This study		0.3	166.6	22.6	Y215-8b_LP-DIR-AF	lancaste 2022-03-31 11:47:39	8.38E-07	6.37E-09	3.70E-09	1.72E-09	4	273	Y215-8b_LP-DIR-AF-134	LT-NO:LP-DIR-AF	g	852	pmagpy-4.2.50	Y215-8b	u	0	0	0	0		273
AFP	This study		0.4	166.9	22	Y215-8b_LP-DIR-AF	lancaste 2022-03-31 11:49:57	8.08E-07	5.44E-09	4.44E-09	2.06E-09	4	273	Y215-8b_LP-DIR-AF-135	LT-AF-Z:LP-DIR-AF	g	853	pmagpy-4.2.50	Y215-8b	u	0.0025	0	0	0	1	273
AFP	This study		0.6	167.4	22.4	Y215-8b_LP-DIR-AF	lancaste 2022-03-31 11:52:15	7.44E-07	6.27E-09	6.52E-09	1.93E-09	4	273	Y215-8b_LP-DIR-AF-136	LT-AF-Z:LP-DIR-AF	g	854	pmagpy-4.2.50	Y215-8b	u	0.005	0	0	0	2	273
AFP	This study		0.3	167.3	22.5	Y215-8b_LP-DIR-AF	lancaste 2022-03-31 11:54:33	6.67E-07	4.93E-09	2.73E-09	1.75E-09	4	273	Y215-8b_LP-DIR-AF-137	LT-AF-Z:LP-DIR-AF	g	855	pmagpy-4.2.50	Y215-8b	u	0.0075	0	0	0	3	273
AFP	This study		0.3	167.5	22.6	Y215-8b_LP-DIR-AF	lancaste 2022-03-31 11:56:51	6.04E-07	4.19E-09	2.85E-09	1.62E-09	4	273	Y215-8b_LP-DIR-AF-138	LT-AF-Z:LP-DIR-AF	g	856	pmagpy-4.2.50	Y215-8b	u	0.01	0	0	0	4	273
AFP	This study		0.4	167.6	22.9	Y215-8b_LP-DIR-AF	lancaste 2022-03-31 11:59:08	5.56E-07	4.39E-09	3.25E-09	1.49E-09	4	273	Y215-8b_LP-DIR-AF-139	LT-AF-Z:LP-DIR-AF	g	857	pmagpy-4.2.50	Y215-8b	u	0.0125	0	0	0	5	273
